datetime,tempF,windspeedMiles,weatherCode,precipMM,precipInches,humidity,visibility,visibilityMiles,pressure,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,uvIndex,subba-name,value,value-units,zone
2023-12-30T20,47,6,113,0.0,0.0,58,10,6,1020,30,0,8,47,0,32,7,44,12,19,7,44,1,ERCO - East,1873,megawatthours,EAST
2023-12-30T20,57,7,113,0.0,0.0,43,10,6,1019,30,22,14,57,1,35,13,56,16,25,13,56,1,ERCO - South Central,6489,megawatthours,SCEN
2023-12-30T21,56,7,113,0.0,0.0,46,10,6,1020,30,22,13,56,2,35,12,54,15,23,12,54,1,ERCO - South Central,6379,megawatthours,SCEN
2023-12-30T21,57,5,113,0.0,0.0,44,10,6,1021,30,4,14,57,2,36,14,57,10,15,14,57,1,ERCO - Coast,11004,megawatthours,COAS
2023-12-30T21,52,10,113,0.0,0.0,24,10,6,1015,30,14,11,52,-9,16,9,48,21,33,9,48,1,ERCO - West,1334,megawatthours,WEST
2023-12-30T21,50,11,119,0.0,0.0,29,10,6,1015,30,79,10,50,-8,18,7,45,22,36,7,45,1,ERCO - North,1243,megawatthours,NRTH
2023-12-30T21,57,8,116,0.0,0.0,42,10,6,1019,30,35,14,57,1,34,13,56,16,26,13,56,1,ERCO - South,3198,megawatthours,SOUT
2023-12-30T21,48,4,113,0.0,0.0,24,10,6,1017,30,21,9,48,-11,12,8,47,8,12,8,47,1,ERCO - Far West,6326,megawatthours,FWES
2023-12-30T21,53,7,113,0.0,0.0,48,10,6,1018,30,5,12,53,1,34,11,51,15,24,11,51,1,ERCO - North Central,10983,megawatthours,NCEN
2023-12-30T21,46,6,113,0.0,0.0,59,10,6,1020,30,0,8,46,-0,32,6,43,13,21,6,43,1,ERCO - East,1828,megawatthours,EAST
2023-12-30T22,53,8,113,0.0,0.0,48,10,6,1018,30,22,11,53,1,33,10,50,16,26,10,50,1,ERCO - North Central,10845,megawatthours,NCEN
2023-12-30T22,56,8,113,0.0,0.0,46,10,6,1020,30,12,13,56,2,35,12,54,17,27,12,54,1,ERCO - South,3238,megawatthours,SOUT
2023-12-30T22,56,5,113,0.0,0.0,48,10,6,1021,30,7,13,56,3,37,13,55,10,17,13,55,1,ERCO - Coast,10917,megawatthours,COAS
2023-12-30T22,55,7,119,0.0,0.0,48,10,6,1020,30,75,13,55,2,35,12,53,14,23,12,53,1,ERCO - South Central,6431,megawatthours,SCEN
2023-12-30T22,51,11,113,0.0,0.0,27,10,6,1015,30,11,10,51,-8,18,8,47,23,37,8,47,1,ERCO - West,1369,megawatthours,WEST
2023-12-30T22,49,11,122,0.0,0.0,29,10,6,1015,30,100,9,49,-8,18,7,44,22,36,7,44,1,ERCO - North,1230,megawatthours,NRTH
2023-12-30T22,47,3,116,0.0,0.0,25,10,6,1017,30,55,9,47,-10,13,8,46,6,10,8,46,1,ERCO - Far West,6082,megawatthours,FWES
2023-12-30T22,45,6,113,0.0,0.0,60,10,6,1020,30,0,7,45,-0,32,5,41,13,21,5,41,1,ERCO - East,1791,megawatthours,EAST
2023-12-30T23,50,11,113,0.0,0.0,29,10,6,1015,30,10,10,50,-7,19,7,45,24,39,7,45,1,ERCO - West,1335,megawatthours,WEST
2023-12-30T23,53,7,122,0.0,0.0,49,10,6,1020,30,96,12,53,2,35,11,51,15,24,11,51,1,ERCO - South Central,6574,megawatthours,SCEN
2023-12-30T23,54,6,113,0.0,0.0,52,10,6,1021,30,14,12,54,3,38,12,53,11,18,12,53,1,ERCO - Coast,10901,megawatthours,COAS
2023-12-30T23,54,8,113,0.0,0.0,51,10,6,1020,30,7,12,54,2,36,11,52,17,27,11,52,1,ERCO - South,3220,megawatthours,SOUT
2023-12-30T23,48,10,122,0.0,0.0,30,10,6,1014,30,100,9,48,-8,18,6,43,22,35,6,43,1,ERCO - North,1247,megawatthours,NRTH
2023-12-30T23,46,3,113,0.0,0.0,25,10,6,1017,30,9,8,46,-10,14,7,45,7,11,7,45,1,ERCO - Far West,6110,megawatthours,FWES
2023-12-30T23,52,8,122,0.0,0.0,49,10,6,1018,30,100,11,52,1,33,9,49,17,28,9,49,1,ERCO - North Central,10850,megawatthours,NCEN
2023-12-30T23,44,6,113,0.0,0.0,61,10,6,1020,30,0,7,44,-0,32,5,40,14,22,5,40,1,ERCO - East,1799,megawatthours,EAST
2023-12-31T00,53,8,113,0.0,0.0,40,10,6,1020,30,16,12,53,-1,30,11,51,16,26,11,51,1,ERCO - South,3230,megawatthours,SOUT
2023-12-31T00,47,10,122,0.0,0.0,28,10,6,1015,30,99,8,47,-9,16,6,43,21,34,6,43,1,ERCO - North,1339,megawatthours,NRTH
2023-12-31T00,43,6,113,0.0,0.0,61,10,6,1020,30,0,6,43,-1,30,4,39,13,21,4,39,1,ERCO - East,1984,megawatthours,EAST
2023-12-31T00,46,3,113,0.0,0.0,24,10,6,1017,30,5,8,46,-12,11,7,44,7,11,7,44,1,ERCO - Far West,6257,megawatthours,FWES
2023-12-31T00,51,8,113,0.0,0.0,47,10,6,1018,30,18,10,51,-0,31,9,48,16,26,9,48,1,ERCO - North Central,11457,megawatthours,NCEN
2023-12-31T00,53,7,116,0.0,0.0,41,10,6,1020,30,33,11,53,-1,29,10,50,16,25,10,50,1,ERCO - South Central,6905,megawatthours,SCEN
2023-12-31T00,53,5,113,0.0,0.0,48,10,6,1021,30,2,12,53,1,34,11,52,10,16,11,52,1,ERCO - Coast,11237,megawatthours,COAS
2023-12-31T00,48,11,113,0.0,0.0,25,10,6,1016,30,17,9,48,-10,15,6,44,23,37,6,44,1,ERCO - West,1279,megawatthours,WEST
2024-01-01T00,46,9,113,0.0,0.0,39,10,6,1020,30,2,8,46,-5,23,4,40,17,27,4,40,1,ERCO - West,1354,megawatthours,WEST
2024-01-01T00,37,13,113,0.0,0.0,72,10,6,1025,30,7,3,37,-2,29,-1,29,18,29,-1,29,1,ERCO - North,1357,megawatthours,NRTH
2024-01-01T00,53,6,119,0.0,0.0,66,10,6,1019,30,87,12,53,5,40,11,52,12,20,11,52,1,ERCO - East,1817,megawatthours,EAST
2024-01-01T00,58,5,113,0.0,0.0,85,10,6,1018,30,1,15,58,12,53,14,58,11,17,14,58,1,ERCO - South Central,7012,megawatthours,SCEN
2024-01-01T00,63,6,176,0.1,0.0,79,10,6,1019,30,84,17,63,14,57,17,63,9,15,17,63,1,ERCO - Coast,11490,megawatthours,COAS
2024-01-01T00,59,5,113,0.0,0.0,77,10,6,1018,30,0,15,59,11,51,15,59,10,16,15,59,1,ERCO - South,3615,megawatthours,SOUT
2024-01-01T00,52,9,116,0.0,0.0,63,10,6,1019,30,36,11,52,5,41,10,49,14,23,10,49,1,ERCO - North Central,11573,megawatthours,NCEN
2024-01-01T00,47,5,119,0.0,0.0,34,10,6,1020,30,87,8,47,-6,21,7,45,10,16,7,45,1,ERCO - Far West,6109,megawatthours,FWES
2024-01-01T01,50,11,113,0.0,0.0,62,10,6,1020,30,20,10,50,3,38,8,46,15,24,8,46,1,ERCO - North Central,12232,megawatthours,NCEN
2024-01-01T01,44,14,113,0.0,0.0,55,10,6,1022,30,6,6,44,-2,28,3,37,23,37,3,37,1,ERCO - West,1430,megawatthours,WEST
2024-01-01T01,46,3,113,0.0,0.0,36,10,6,1020,30,6,8,46,-6,21,7,45,7,11,7,45,1,ERCO - Far West,6248,megawatthours,FWES
2024-01-01T01,53,5,119,0.0,0.0,64,10,6,1019,30,79,12,53,5,41,11,52,10,16,11,52,1,ERCO - East,1771,megawatthours,EAST
2024-01-01T01,36,11,113,0.0,0.0,74,10,6,1025,30,5,2,36,-2,29,-2,29,17,27,-2,29,1,ERCO - North,1437,megawatthours,NRTH
2024-01-01T01,58,2,113,0.0,0.0,81,10,6,1018,30,0,14,58,11,51,14,58,4,7,14,58,1,ERCO - South,3735,megawatthours,SOUT
2024-01-01T01,58,6,113,0.0,0.0,86,10,6,1018,30,0,14,58,12,53,14,57,12,19,14,57,1,ERCO - South Central,7252,megawatthours,SCEN
2024-01-01T01,63,4,353,0.2,0.0,83,10,6,1019,30,72,17,63,14,58,17,63,7,12,17,63,1,ERCO - Coast,11750,megawatthours,COAS
2024-01-01T02,42,13,116,0.0,0.0,65,10,6,1023,30,40,6,42,-1,31,2,35,22,35,2,35,1,ERCO - West,1378,megawatthours,WEST
2024-01-01T02,52,3,119,0.0,0.0,70,10,6,1019,30,63,11,52,6,43,11,52,5,9,11,52,1,ERCO - East,1719,megawatthours,EAST
2024-01-01T02,35,10,113,0.0,0.0,75,10,6,1026,30,10,2,35,-2,28,-2,28,15,23,-2,28,1,ERCO - North,1422,megawatthours,NRTH
2024-01-01T02,45,2,113,0.0,0.0,36,10,6,1021,30,11,7,45,-7,20,7,44,5,8,7,44,1,ERCO - Far West,6292,megawatthours,FWES
2024-01-01T02,57,6,113,0.0,0.0,86,10,6,1018,30,0,14,57,12,53,14,56,12,19,14,56,1,ERCO - South Central,7025,megawatthours,SCEN
2024-01-01T02,63,4,353,0.2,0.0,86,10,6,1019,30,72,17,63,15,59,17,63,6,10,17,63,1,ERCO - Coast,11513,megawatthours,COAS
2024-01-01T02,57,2,113,0.0,0.0,82,10,6,1018,30,5,14,57,11,51,14,57,3,5,14,57,1,ERCO - South,3431,megawatthours,SOUT
2024-01-01T02,49,11,113,0.0,0.0,64,10,6,1020,30,16,9,49,3,37,7,44,15,24,7,44,1,ERCO - North Central,12141,megawatthours,NCEN
2024-01-01T03,56,2,113,0.0,0.0,83,10,6,1018,30,3,14,56,11,51,14,56,3,5,14,56,1,ERCO - South,3335,megawatthours,SOUT
2024-01-01T03,57,5,113,0.0,0.0,86,10,6,1018,30,0,14,57,11,52,13,56,11,17,13,56,1,ERCO - South Central,6780,megawatthours,SCEN
2024-01-01T03,34,9,113,0.0,0.0,75,10,6,1026,30,6,1,34,-3,27,-3,27,14,23,-3,27,1,ERCO - North,1405,megawatthours,NRTH
2024-01-01T03,63,4,353,0.3,0.0,89,10,6,1018,30,66,17,63,15,59,17,63,6,10,17,63,1,ERCO - Coast,11213,megawatthours,COAS
2024-01-01T03,47,11,113,0.0,0.0,62,10,6,1021,30,4,8,47,1,35,6,42,15,24,6,42,1,ERCO - North Central,11948,megawatthours,NCEN
2024-01-01T03,52,4,266,0.2,0.0,76,2,1,1019,30,90,11,52,7,44,10,51,7,12,10,51,1,ERCO - East,1699,megawatthours,EAST
2024-01-01T03,41,13,116,0.0,0.0,70,10,6,1024,30,57,5,41,-0,31,1,33,21,34,1,33,1,ERCO - West,1317,megawatthours,WEST
2024-01-01T03,44,2,113,0.0,0.0,37,10,6,1021,30,19,6,44,-7,20,6,43,5,8,6,43,1,ERCO - Far West,6330,megawatthours,FWES
2024-01-01T04,34,9,113,0.0,0.0,75,10,6,1027,30,2,1,34,-3,27,-3,27,13,22,-3,27,1,ERCO - North,1433,megawatthours,NRTH
2024-01-01T04,46,12,113,0.0,0.0,60,10,6,1021,30,10,8,46,0,33,5,40,15,24,5,40,1,ERCO - North Central,11879,megawatthours,NCEN
2024-01-01T04,62,4,176,0.3,0.0,90,9,5,1018,30,74,17,62,15,60,17,62,7,10,17,62,1,ERCO - Coast,10957,megawatthours,COAS
2024-01-01T04,56,0,113,0.0,0.0,84,10,6,1018,30,3,13,56,11,51,14,57,1,2,14,57,1,ERCO - South,3247,megawatthours,SOUT
2024-01-01T04,40,13,116,0.0,0.0,74,10,6,1024,30,54,4,40,-0,32,-0,32,21,33,-0,32,1,ERCO - West,1260,megawatthours,WEST
2024-01-01T04,51,5,353,0.4,0.0,79,10,6,1019,30,87,11,51,7,45,10,50,9,14,10,50,1,ERCO - East,1639,megawatthours,EAST
2024-01-01T04,56,5,113,0.0,0.0,86,10,6,1018,30,2,13,56,11,52,13,55,10,16,13,55,1,ERCO - South Central,6578,megawatthours,SCEN
2024-01-01T04,42,1,116,0.0,0.0,38,10,6,1020,30,33,6,42,-7,19,6,42,3,5,6,42,1,ERCO - Far West,6305,megawatthours,FWES
2024-01-01T05,41,1,113,0.0,0.0,38,10,6,1020,30,7,5,41,-8,18,5,41,3,5,5,41,1,ERCO - Far West,6329,megawatthours,FWES
2024-01-01T05,61,4,176,0.2,0.0,94,9,5,1018,30,88,16,61,15,60,16,61,8,13,16,61,1,ERCO - Coast,10707,megawatthours,COAS
2024-01-01T05,56,2,113,0.0,0.0,83,10,6,1018,30,11,13,56,10,50,13,55,5,8,13,55,1,ERCO - South,3103,megawatthours,SOUT
2024-01-01T05,49,4,176,0.3,0.0,86,9,5,1019,30,88,10,49,8,46,9,48,7,12,9,48,1,ERCO - East,1621,megawatthours,EAST
2024-01-01T05,38,13,122,0.0,0.0,78,10,6,1025,30,94,4,38,-0,32,-1,30,21,34,-1,30,1,ERCO - West,1123,megawatthours,WEST
2024-01-01T05,55,6,113,0.0,0.0,83,10,6,1019,30,6,13,55,10,50,12,53,12,19,12,53,1,ERCO - South Central,6391,megawatthours,SCEN
2024-01-01T05,33,8,113,0.0,0.0,75,10,6,1027,30,2,1,33,-3,26,-4,25,13,21,-4,25,1,ERCO - North,1435,megawatthours,NRTH
2024-01-01T05,45,12,113,0.0,0.0,59,10,6,1022,30,16,7,45,-0,31,4,39,16,25,4,39,1,ERCO - North Central,11634,megawatthours,NCEN
2024-01-01T06,44,12,113,0.0,0.0,58,10,6,1023,30,17,6,44,-1,30,3,37,15,25,3,37,3,ERCO - North Central,11575,megawatthours,NCEN
2024-01-01T06,55,6,113,0.0,0.0,81,10,6,1019,30,11,13,55,10,50,12,54,13,20,12,54,4,ERCO - South,2946,megawatthours,SOUT
2024-01-01T06,61,5,176,0.3,0.0,96,9,5,1018,30,76,16,61,15,60,16,61,10,16,16,61,4,ERCO - Coast,10454,megawatthours,COAS
2024-01-01T06,41,1,113,0.0,0.0,39,10,6,1021,30,4,5,41,-8,17,5,41,2,3,5,41,3,ERCO - Far West,6364,megawatthours,FWES
2024-01-01T06,53,9,113,0.0,0.0,74,10,6,1020,30,7,12,53,8,46,10,50,15,24,10,50,4,ERCO - South Central,6220,megawatthours,SCEN
2024-01-01T06,37,13,113,0.0,0.0,79,10,6,1025,30,19,3,37,-0,31,-1,30,21,34,-1,30,2,ERCO - West,1126,megawatthours,WEST
2024-01-01T06,49,5,176,0.1,0.0,92,10,6,1020,30,54,9,49,8,46,8,47,9,15,8,47,2,ERCO - East,1585,megawatthours,EAST
2024-01-01T06,33,10,113,0.0,0.0,75,10,6,1027,30,5,0,33,-4,25,-4,25,16,26,-4,25,2,ERCO - North,1428,megawatthours,NRTH
2024-01-01T07,40,2,113,0.0,0.0,39,10,6,1021,30,0,5,40,-8,18,4,40,4,6,4,40,2,ERCO - Far West,6377,megawatthours,FWES
2024-01-01T07,51,11,113,0.0,0.0,65,10,6,1021,30,9,11,51,4,40,8,47,16,26,8,47,4,ERCO - South Central,6096,megawatthours,SCEN
2024-01-01T07,49,5,176,0.0,0.0,92,10,6,1020,30,89,9,49,8,46,8,46,10,16,8,46,2,ERCO - East,1560,megawatthours,EAST
2024-01-01T07,60,4,143,0.1,0.0,97,2,1,1019,30,83,16,60,15,59,16,60,9,14,16,60,4,ERCO - Coast,10229,megawatthours,COAS
2024-01-01T07,32,8,113,0.0,0.0,75,10,6,1028,30,0,-0,32,-4,25,-4,25,14,22,-4,25,2,ERCO - North,1444,megawatthours,NRTH
2024-01-01T07,43,12,113,0.0,0.0,59,10,6,1024,30,4,6,43,-2,29,2,36,15,25,2,36,3,ERCO - North Central,11593,megawatthours,NCEN
2024-01-01T07,55,7,116,0.0,0.0,80,10,6,1020,30,33,13,55,10,49,12,53,15,24,12,53,4,ERCO - South,2939,megawatthours,SOUT
2024-01-01T07,37,11,113,0.0,0.0,78,10,6,1026,30,1,3,37,-1,30,-2,29,18,29,-2,29,2,ERCO - West,1130,megawatthours,WEST
2024-01-01T08,39,2,113,0.0,0.0,39,10,6,1021,30,0,4,39,-8,17,4,39,5,8,4,39,2,ERCO - Far West,6477,megawatthours,FWES
2024-01-01T08,42,11,113,0.0,0.0,59,10,6,1025,30,0,6,42,-2,29,2,36,15,24,2,36,3,ERCO - North Central,11819,megawatthours,NCEN
2024-01-01T08,49,12,113,0.0,0.0,68,10,6,1023,30,10,10,49,4,39,7,45,17,27,7,45,3,ERCO - South Central,6047,megawatthours,SCEN
2024-01-01T08,54,9,113,0.0,0.0,76,10,6,1021,30,19,12,54,8,47,11,51,20,32,11,51,4,ERCO - South,2904,megawatthours,SOUT
2024-01-01T08,60,5,263,0.4,0.0,97,5,3,1020,30,68,16,60,15,59,16,60,9,14,16,60,4,ERCO - Coast,10110,megawatthours,COAS
2024-01-01T08,31,7,113,0.0,0.0,76,10,6,1029,30,1,-0,31,-4,25,-4,25,12,19,-4,25,2,ERCO - North,1472,megawatthours,NRTH
2024-01-01T08,36,10,113,0.0,0.0,78,10,6,1027,30,4,2,36,-1,29,-2,28,17,27,-2,28,2,ERCO - West,1151,megawatthours,WEST
2024-01-01T08,48,6,119,0.0,0.0,91,10,6,1022,30,70,9,48,8,46,7,45,9,15,7,45,2,ERCO - East,1651,megawatthours,EAST
2024-01-01T09,42,11,113,0.0,0.0,59,10,6,1026,30,0,6,42,-2,28,2,35,15,24,2,35,3,ERCO - North Central,12138,megawatthours,NCEN
2024-01-01T09,48,8,116,0.0,0.0,89,10,6,1023,30,53,9,48,7,45,7,44,12,19,7,44,3,ERCO - East,1608,megawatthours,EAST
2024-01-01T09,41,2,113,0.0,0.0,40,10,6,1022,30,1,5,41,-9,16,4,40,3,5,4,40,2,ERCO - Far West,6417,megawatthours,FWES
2024-01-01T09,49,13,113,0.0,0.0,66,10,6,1024,30,6,9,49,3,37,7,44,18,28,7,44,3,ERCO - South Central,5942,megawatthours,SCEN
2024-01-01T09,61,6,143,0.0,0.0,96,2,1,1021,30,85,16,61,15,59,16,61,10,16,16,61,4,ERCO - Coast,9966,megawatthours,COAS
2024-01-01T09,53,12,113,0.0,0.0,61,10,6,1022,30,17,12,53,4,40,10,50,21,34,10,50,4,ERCO - South,2845,megawatthours,SOUT
2024-01-01T09,32,6,113,0.0,0.0,77,10,6,1030,30,2,0,32,-4,24,-3,26,11,17,-3,26,2,ERCO - North,1496,megawatthours,NRTH
2024-01-01T09,36,10,113,0.0,0.0,78,10,6,1028,30,2,2,36,-2,29,-2,29,17,27,-2,29,2,ERCO - West,1151,megawatthours,WEST
2024-01-01T10,43,12,113,0.0,0.0,55,10,6,1027,30,0,6,43,-3,27,3,37,15,24,3,37,3,ERCO - North Central,12323,megawatthours,NCEN
2024-01-01T10,54,14,113,0.0,0.0,56,10,6,1023,30,16,12,54,3,38,10,50,19,31,10,50,4,ERCO - South,2762,megawatthours,SOUT
2024-01-01T10,34,6,113,0.0,0.0,69,10,6,1030,30,0,1,34,-4,24,-2,29,8,13,-2,29,2,ERCO - North,1526,megawatthours,NRTH
2024-01-01T10,50,14,113,0.0,0.0,59,10,6,1025,30,4,10,50,2,35,7,45,18,29,7,45,3,ERCO - South Central,5851,megawatthours,SCEN
2024-01-01T10,44,3,116,0.0,0.0,37,10,6,1023,30,32,7,44,-8,18,6,43,6,9,6,43,3,ERCO - Far West,6487,megawatthours,FWES
2024-01-01T10,48,9,116,0.0,0.0,86,10,6,1024,30,29,9,48,6,43,7,44,13,20,7,44,3,ERCO - East,1632,megawatthours,EAST
2024-01-01T10,62,8,122,0.0,0.0,90,10,6,1021,30,92,16,62,15,58,16,62,11,18,16,62,4,ERCO - Coast,9860,megawatthours,COAS
2024-01-01T10,38,11,113,0.0,0.0,71,10,6,1029,30,18,3,38,-2,28,-1,31,15,25,-1,31,2,ERCO - West,1099,megawatthours,WEST
2024-01-01T11,45,12,113,0.0,0.0,50,10,6,1028,30,0,7,45,-3,27,4,39,14,22,4,39,3,ERCO - North Central,12824,megawatthours,NCEN
2024-01-01T11,48,10,113,0.0,0.0,80,10,6,1025,30,11,9,48,5,42,7,44,13,21,7,44,3,ERCO - East,1715,megawatthours,EAST
2024-01-01T11,37,6,113,0.0,0.0,59,10,6,1030,30,0,3,37,-5,24,-0,32,7,11,-0,32,2,ERCO - North,1565,megawatthours,NRTH
2024-01-01T11,56,15,116,0.0,0.0,52,10,6,1024,30,25,13,56,3,38,11,52,19,30,11,52,4,ERCO - South,2743,megawatthours,SOUT
2024-01-01T11,63,10,116,0.0,0.0,78,10,6,1022,30,36,17,63,13,56,17,63,12,20,17,63,5,ERCO - Coast,9866,megawatthours,COAS
2024-01-01T11,51,15,113,0.0,0.0,53,10,6,1025,30,3,11,51,1,34,8,47,17,27,8,47,4,ERCO - South Central,5884,megawatthours,SCEN
2024-01-01T11,47,3,116,0.0,0.0,31,10,6,1023,30,34,8,47,-8,18,8,46,4,7,8,46,3,ERCO - Far West,6508,megawatthours,FWES
2024-01-01T11,40,10,113,0.0,0.0,61,10,6,1029,30,11,4,40,-3,27,1,34,12,20,1,34,2,ERCO - West,1094,megawatthours,WEST
2024-01-01T12,47,11,113,0.0,0.0,46,10,6,1028,30,2,8,47,-3,27,5,42,13,21,5,42,3,ERCO - North Central,13373,megawatthours,NCEN
2024-01-01T12,42,9,113,0.0,0.0,54,10,6,1029,30,0,6,42,-3,27,3,37,10,16,3,37,3,ERCO - West,1143,megawatthours,WEST
2024-01-01T12,64,10,113,0.0,0.0,66,10,6,1022,30,9,18,64,11,52,18,64,12,19,18,64,5,ERCO - Coast,9957,megawatthours,COAS
2024-01-01T12,54,14,113,0.0,0.0,48,10,6,1026,30,4,12,54,1,34,10,49,16,26,10,49,4,ERCO - South Central,6052,megawatthours,SCEN
2024-01-01T12,58,15,116,0.0,0.0,46,10,6,1025,30,28,14,58,3,38,14,56,17,28,14,56,4,ERCO - South,2738,megawatthours,SOUT
2024-01-01T12,39,6,113,0.0,0.0,52,10,6,1030,30,1,4,39,-5,23,2,35,7,12,2,35,2,ERCO - North,1591,megawatthours,NRTH
2024-01-01T12,49,4,116,0.0,0.0,27,10,6,1023,30,33,9,49,-8,17,9,48,6,9,9,48,3,ERCO - Far West,6503,megawatthours,FWES
2024-01-01T12,50,11,113,0.0,0.0,71,10,6,1025,30,14,10,50,5,40,8,46,13,21,8,46,4,ERCO - East,1853,megawatthours,EAST
2024-01-01T13,52,11,113,0.0,0.0,63,10,6,1025,30,5,11,52,4,40,9,48,12,19,9,48,4,ERCO - East,2063,megawatthours,EAST
2024-01-01T13,60,15,116,0.0,0.0,42,10,6,1024,30,30,16,60,3,37,15,59,17,27,15,59,5,ERCO - South,2801,megawatthours,SOUT
2024-01-01T13,49,11,113,0.0,0.0,42,10,6,1027,30,0,9,49,-3,27,7,44,12,20,7,44,3,ERCO - North Central,13896,megawatthours,NCEN
2024-01-01T13,45,7,113,0.0,0.0,49,10,6,1028,30,0,7,45,-3,27,5,40,9,14,5,40,3,ERCO - West,1240,megawatthours,WEST
2024-01-01T13,55,14,113,0.0,0.0,45,10,6,1025,30,0,13,55,1,35,11,52,16,25,11,52,4,ERCO - South Central,6308,megawatthours,SCEN
2024-01-01T13,51,5,122,0.0,0.0,25,10,6,1023,30,100,11,51,-9,16,10,50,6,10,10,50,3,ERCO - Far West,6503,megawatthours,FWES
2024-01-01T13,65,10,116,0.0,0.0,60,10,6,1022,30,30,18,65,10,51,18,65,12,19,18,65,5,ERCO - Coast,10078,megawatthours,COAS
2024-01-01T13,41,5,113,0.0,0.0,47,10,6,1029,30,1,5,41,-5,23,3,37,6,10,3,37,3,ERCO - North,1632,megawatthours,NRTH
2024-01-01T14,43,6,113,0.0,0.0,43,10,6,1027,30,12,6,43,-5,23,4,40,6,10,4,40,3,ERCO - North,1665,megawatthours,NRTH
2024-01-01T14,54,10,113,0.0,0.0,58,10,6,1024,30,11,12,54,4,40,10,51,12,19,10,51,4,ERCO - East,2215,megawatthours,EAST
2024-01-01T14,47,7,113,0.0,0.0,44,10,6,1026,30,0,8,47,-3,27,6,43,9,14,6,43,3,ERCO - West,1303,megawatthours,WEST
2024-01-01T14,66,10,113,0.0,0.0,56,10,6,1021,30,10,19,66,10,50,19,66,12,19,19,66,5,ERCO - Coast,10085,megawatthours,COAS
2024-01-01T14,57,14,113,0.0,0.0,42,10,6,1024,30,0,14,57,1,35,12,54,16,25,12,54,4,ERCO - South Central,6600,megawatthours,SCEN
2024-01-01T14,53,4,122,0.0,0.0,23,10,6,1021,30,89,11,53,-9,16,11,52,6,9,11,52,3,ERCO - Far West,6471,megawatthours,FWES
2024-01-01T14,51,10,113,0.0,0.0,39,10,6,1026,30,0,10,51,-3,27,8,47,12,19,8,47,4,ERCO - North Central,14293,megawatthours,NCEN
2024-01-01T14,62,15,116,0.0,0.0,39,10,6,1023,30,31,16,62,3,37,16,61,17,27,16,61,5,ERCO - South,2675,megawatthours,SOUT
2024-01-01T15,58,13,113,0.0,0.0,41,10,6,1023,30,0,14,58,1,35,13,55,15,25,13,55,4,ERCO - South Central,6900,megawatthours,SCEN
2024-01-01T15,62,14,116,0.0,0.0,37,10,6,1022,30,32,17,62,2,36,17,62,16,26,17,62,5,ERCO - South,2731,megawatthours,SOUT
2024-01-01T15,67,10,113,0.0,0.0,51,10,6,1021,30,20,19,67,9,48,19,67,11,18,19,67,5,ERCO - Coast,10165,megawatthours,COAS
2024-01-01T15,52,10,113,0.0,0.0,37,10,6,1026,30,0,11,52,-3,27,9,48,12,19,9,48,4,ERCO - North Central,14521,megawatthours,NCEN
2024-01-01T15,55,9,113,0.0,0.0,54,10,6,1024,30,9,13,55,4,39,11,52,11,17,11,52,4,ERCO - East,2284,megawatthours,EAST
2024-01-01T15,49,7,113,0.0,0.0,41,10,6,1025,30,0,9,49,-3,26,7,45,8,13,7,45,3,ERCO - West,1427,megawatthours,WEST
2024-01-01T15,44,5,113,0.0,0.0,42,10,6,1026,30,20,7,44,-5,23,5,41,6,10,5,41,3,ERCO - North,1684,megawatthours,NRTH
2024-01-01T15,54,4,116,0.0,0.0,21,10,6,1020,30,43,12,54,-9,16,12,53,6,9,12,53,4,ERCO - Far West,6446,megawatthours,FWES
2024-01-01T16,50,7,113,0.0,0.0,38,10,6,1024,30,3,10,50,-3,26,8,47,9,14,8,47,3,ERCO - West,1487,megawatthours,WEST
2024-01-01T16,58,13,113,0.0,0.0,40,10,6,1023,30,0,14,58,1,34,13,55,15,25,13,55,4,ERCO - South Central,7061,megawatthours,SCEN
2024-01-01T16,45,6,116,0.0,0.0,41,10,6,1025,30,59,7,45,-5,23,5,42,7,11,5,42,3,ERCO - North,1686,megawatthours,NRTH
2024-01-01T16,55,6,122,0.0,0.0,20,10,6,1018,30,100,13,55,-9,15,12,54,8,13,12,54,3,ERCO - Far West,6365,megawatthours,FWES
2024-01-01T16,55,9,113,0.0,0.0,52,10,6,1024,30,2,13,55,3,38,11,52,11,18,11,52,4,ERCO - East,2246,megawatthours,EAST
2024-01-01T16,62,14,116,0.0,0.0,37,10,6,1022,30,32,17,62,2,36,17,62,17,27,17,62,5,ERCO - South,2786,megawatthours,SOUT
2024-01-01T16,52,11,113,0.0,0.0,36,10,6,1026,30,0,11,52,-3,27,9,48,12,19,9,48,4,ERCO - North Central,14485,megawatthours,NCEN
2024-01-01T16,67,10,116,0.0,0.0,47,10,6,1021,30,33,19,67,8,46,19,67,12,19,19,67,5,ERCO - Coast,10375,megawatthours,COAS
2024-01-01T17,60,13,116,0.0,0.0,39,10,6,1023,30,33,16,60,2,36,15,59,17,27,15,59,5,ERCO - South,2885,megawatthours,SOUT
2024-01-01T17,50,9,113,0.0,0.0,37,10,6,1023,30,17,10,50,-3,26,8,47,11,17,8,47,4,ERCO - West,1492,megawatthours,WEST
